slot; time; display; program.state; capacity; hours; minutes; charger.voltage; charger.amperage; battery.fill; battery.voltage; charged.capacity; discharged.capacity; battery.resistor; charger.volume.pre3; charger.volume.pre2; charger.volume.pre1; charger.volume.pre0
3;1420811979;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811979;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811979;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;156843;51275;1483;1441;1443;1446;1449
2;1420811980;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811980;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811980;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811980;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1484;0;1453;156843;51275;1484;1441;1443;1446;1449
2;1420811981;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811981;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1469;0;1454;155183;50494;1469;1442;1444;1447;1450
4;1420811981;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811981;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1484;0;1453;156843;51275;1484;1441;1443;1446;1449
2;1420811982;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1488;0;1484;169478;50102;1488;1462;1466;1472;1477
3;1420811982;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1467;0;1454;155183;50494;1467;1442;1444;1447;1450
4;1420811982;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811982;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;156843;51275;1483;1441;1443;1446;1449
2;1420811983;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811983;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811983;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811983;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;156843;51275;1483;1441;1443;1446;1449
2;1420811984;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811984;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811984;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811984;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;156843;51275;1483;1441;1443;1446;1449
2;1420811985;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811985;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811985;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811985;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;156843;51275;1483;1441;1443;1446;1449
2;1420811986;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811986;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811986;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811986;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;156843;51275;1483;1441;1443;1446;1449
2;1420811987;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811987;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1467;0;1454;155183;50494;1467;1442;1444;1447;1450
4;1420811987;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811987;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;156843;51275;1483;1441;1443;1446;1449
2;1420811988;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811988;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811988;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811988;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;156843;51275;1483;1441;1443;1446;1449
2;1420811989;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1488;0;1484;169478;50102;1488;1462;1466;1472;1477
3;1420811989;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811989;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811989;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1484;0;1453;156843;51275;1484;1441;1443;1446;1449
2;1420811990;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1487;0;1484;169478;50102;1487;1462;1466;1472;1477
3;1420811990;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811990;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811990;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1484;0;1453;156843;51275;1484;1441;1443;1446;1449
2;1420811991;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1488;0;1484;169478;50102;1488;1462;1466;1472;1477
3;1420811991;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811991;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811991;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1484;0;1453;156843;51275;1484;1441;1443;1446;1449
2;1420811992;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1488;0;1484;169478;50102;1488;1462;1466;1472;1477
3;1420811992;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811992;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1514;0;1472;164934;50780;1514;1454;1458;1463;1467
1;1420811992;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1483;0;1453;159291;51275;1483;1441;1443;1446;1449
2;1420811993;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1488;0;1484;169478;50102;1488;1462;1466;1472;1477
3;1420811993;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811993;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1514;0;1472;164934;50780;1514;1454;1458;1463;1467
1;1420811993;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1484;0;1453;159291;51275;1484;1441;1443;1446;1449
2;1420811994;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1488;0;1484;169478;50102;1488;1462;1466;1472;1477
3;1420811994;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1468;0;1454;155183;50494;1468;1442;1444;1447;1450
4;1420811994;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811994;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1484;0;1453;159291;51275;1484;1441;1443;1446;1449
2;1420811995;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1488;0;1484;169478;50102;1488;1462;1466;1472;1477
3;1420811995;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1469;0;1454;155183;50494;1469;1442;1444;1447;1450
4;1420811995;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1514;0;1472;164934;50780;1514;1454;1458;1463;1467
1;1420811995;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1485;0;1453;159291;51275;1485;1441;1443;1446;1449
2;1420811996;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1488;0;1484;169478;50102;1488;1462;1466;1472;1477
3;1420811996;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1469;0;1454;155183;50494;1469;1442;1444;1447;1450
4;1420811996;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1514;0;1472;164934;50780;1514;1454;1458;1463;1467
1;1420811996;'CHK';'Charge';'1500-2200 mAh';1;52;1453;1485;0;1453;159291;51275;1485;1441;1443;1446;1449
2;1420811997;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1505;0;1484;169478;50102;1505;1462;1466;1472;1477
3;1420811997;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1471;0;1454;155183;50494;1471;1442;1444;1447;1450
4;1420811997;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1513;1454;1458;1463;1467
1;1420811997;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1485;0;1456;159291;51275;1456;1443;1446;1449;1453
2;1420811998;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1505;0;1484;169478;50102;1386;1462;1466;1472;1477
3;1420811998;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1471;0;1454;155183;50494;1458;1442;1444;1447;1450
4;1420811998;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1513;0;1472;164934;50780;1498;1454;1458;1463;1467
1;1420811998;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1485;0;1456;159291;51275;1452;1443;1446;1449;1453
2;1420811999;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1489;0;1484;169478;50102;1489;1462;1466;1472;1477
3;1420811999;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1470;0;1454;155183;50494;1470;1442;1444;1447;1450
4;1420811999;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420811999;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1485;0;1456;159291;51275;1485;1443;1446;1449;1453
2;1420812000;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1489;0;1484;169478;50102;1489;1462;1466;1472;1477
3;1420812000;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1470;0;1454;155183;50494;1470;1442;1444;1447;1450
4;1420812000;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812000;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1485;0;1456;159291;51275;1485;1443;1446;1449;1453
2;1420812001;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812001;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1470;0;1454;155183;50494;1470;1442;1444;1447;1450
4;1420812001;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812001;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812002;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1489;0;1484;169478;50102;1489;1462;1466;1472;1477
3;1420812002;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1470;0;1454;157609;50494;1470;1442;1444;1447;1450
4;1420812002;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812002;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1485;0;1456;159291;51275;1485;1443;1446;1449;1453
2;1420812003;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812003;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1470;0;1454;157609;50494;1470;1442;1444;1447;1450
4;1420812003;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812003;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812004;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1489;0;1484;169478;50102;1489;1462;1466;1472;1477
3;1420812004;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1470;0;1454;157609;50494;1470;1442;1444;1447;1450
4;1420812004;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812004;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812005;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812005;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1471;0;1454;157609;50494;1471;1442;1444;1447;1450
4;1420812005;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1516;0;1472;164934;50780;1516;1454;1458;1463;1467
1;1420812005;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812006;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812006;'CHK';'Charge';'1500-2200 mAh';1;51;1454;1471;0;1454;157609;50494;1471;1442;1444;1447;1450
4;1420812006;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1528;0;1472;164934;50780;1528;1454;1458;1463;1467
1;1420812006;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812007;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1491;0;1484;169478;50102;1491;1462;1466;1472;1477
3;1420812007;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1457;1444;1447;1450;1454
4;1420812007;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1528;0;1472;164934;50780;1412;1454;1458;1463;1467
1;1420812007;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1452;1443;1446;1449;1453
2;1420812008;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1491;0;1484;169478;50102;1470;1462;1466;1472;1477
3;1420812008;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1455;1444;1447;1450;1454
4;1420812008;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1514;0;1472;164934;50780;1514;1454;1458;1463;1467
1;1420812008;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812009;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1491;0;1484;169478;50102;1491;1462;1466;1472;1477
3;1420812009;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1470;0;1457;157609;50494;1470;1444;1447;1450;1454
4;1420812009;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812009;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812010;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1489;0;1484;169478;50102;1489;1462;1466;1472;1477
3;1420812010;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812010;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812010;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812011;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812011;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812011;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1516;0;1472;164934;50780;1516;1454;1458;1463;1467
1;1420812011;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812012;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812012;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812012;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812012;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812013;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1491;0;1484;169478;50102;1491;1462;1466;1472;1477
3;1420812013;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812013;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1516;0;1472;164934;50780;1516;1454;1458;1463;1467
1;1420812013;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812014;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1491;0;1484;169478;50102;1491;1462;1466;1472;1477
3;1420812014;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1470;0;1457;157609;50494;1470;1444;1447;1450;1454
4;1420812014;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;164934;50780;1515;1454;1458;1463;1467
1;1420812014;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812015;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812015;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812015;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1516;0;1472;164934;50780;1516;1454;1458;1463;1467
1;1420812015;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812016;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812016;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812016;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;167435;50780;1515;1454;1458;1463;1467
1;1420812016;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812017;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812017;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812017;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;167435;50780;1515;1454;1458;1463;1467
1;1420812017;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812018;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812018;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812018;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;167435;50780;1515;1454;1458;1463;1467
1;1420812018;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812019;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812019;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812019;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;167435;50780;1515;1454;1458;1463;1467
1;1420812019;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812020;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812020;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812020;'CHK';'Charge';'1500-2200 mAh';1;51;1472;1515;0;1472;167435;50780;1515;1454;1458;1463;1467
1;1420812020;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1488;0;1456;159291;51275;1488;1443;1446;1449;1453
2;1420812021;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1492;0;1484;169478;50102;1492;1462;1466;1472;1477
3;1420812021;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812021;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1478;1458;1463;1467;1472
1;1420812021;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1488;0;1456;159291;51275;1416;1443;1446;1449;1453
2;1420812022;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1492;0;1484;169478;50102;1452;1462;1466;1472;1477
3;1420812022;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1466;1444;1447;1450;1454
4;1420812022;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1479;1458;1463;1467;1472
1;1420812022;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1485;0;1456;159291;51275;1485;1443;1446;1449;1453
2;1420812023;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812023;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812023;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1514;0;1478;167435;50780;1514;1458;1463;1467;1472
1;1420812023;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812024;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812024;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812024;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1514;0;1478;167435;50780;1514;1458;1463;1467;1472
1;1420812024;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812025;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812025;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812025;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1515;1458;1463;1467;1472
1;1420812025;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812026;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812026;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812026;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1515;1458;1463;1467;1472
1;1420812026;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812027;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;169478;50102;1490;1462;1466;1472;1477
3;1420812027;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812027;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1515;1458;1463;1467;1472
1;1420812027;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812028;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;171937;50102;1490;1462;1466;1472;1477
3;1420812028;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812028;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1515;1458;1463;1467;1472
1;1420812028;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812029;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;171937;50102;1490;1462;1466;1472;1477
3;1420812029;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812029;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1515;1458;1463;1467;1472
1;1420812029;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812030;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;171937;50102;1490;1462;1466;1472;1477
3;1420812030;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812030;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1515;1458;1463;1467;1472
1;1420812030;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1486;0;1456;159291;51275;1486;1443;1446;1449;1453
2;1420812031;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;171937;50102;1490;1462;1466;1472;1477
3;1420812031;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1471;0;1457;157609;50494;1471;1444;1447;1450;1454
4;1420812031;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1515;0;1478;167435;50780;1515;1458;1463;1467;1472
1;1420812031;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812032;'CHK';'Charge';'1500-2200 mAh';1;52;1484;1490;0;1484;171937;50102;1490;1462;1466;1472;1477
3;1420812032;'CHK';'Charge';'1500-2200 mAh';1;52;1457;1472;0;1457;157609;50494;1472;1444;1447;1450;1454
4;1420812032;'CHK';'Charge';'1500-2200 mAh';1;52;1478;1516;0;1478;167435;50780;1516;1458;1463;1467;1472
1;1420812032;'CHK';'Charge';'1500-2200 mAh';1;53;1456;1487;0;1456;159291;51275;1487;1443;1446;1449;1453
2;1420812033;'CHK';'Charge';'1500-2200 mAh';1;53;1490;1490;0;1490;171937;50102;1490;1466;1472;1477;1484
